order_id,item_id,product_id,quantity,list_price,discount,source,timestamp_saved,rates.EGP,list_price_egp
385,3,26,2,599.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
386,1,8,1,1799.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,86132.59588292001
386,2,3,2,999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,47851.229482920004
386,3,16,2,599.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
387,1,18,1,449.0,0.2,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
388,1,19,2,449.0,0.2,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
388,2,13,2,269.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
388,3,2,1,749.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,35888.30248292
388,4,11,1,1680.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,80438.24263092001
389,1,2,1,749.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,35888.30248292
389,2,15,2,529.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,25360.92672292
389,3,10,2,1549.0,0.05,DB,2024-05-02 09:21:45.429200,47.851708,74122.295692
389,4,5,1,1320.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,63211.62775092
389,5,9,1,2999.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,143554.64548292
390,1,23,1,299.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
390,2,7,2,3999.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,191406.35348292
390,3,9,1,2999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,143554.64548292
391,1,8,1,1799.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,86132.59588292001
391,2,5,2,1320.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,63211.62775092
391,3,24,2,549.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
392,1,14,2,269.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
392,2,3,2,999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,47851.229482920004
393,1,6,2,469.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
394,1,23,1,299.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
394,2,16,1,599.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
394,3,14,2,269.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
395,1,14,1,269.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
396,1,12,1,549.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
396,2,25,2,499.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,23925.37548292
396,3,5,1,1320.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,63211.62775092
397,1,7,1,3999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,191406.35348292
398,1,8,2,1799.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,86132.59588292001
398,2,18,2,449.0,0.05,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
398,3,25,1,499.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,23925.37548292
398,4,17,1,429.0,0.05,DB,2024-05-02 09:21:45.429200,47.851708,20528.382732000002
399,1,25,1,499.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,23925.37548292
399,2,11,2,1680.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,80438.24263092001
399,3,14,1,269.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
400,1,24,2,549.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
400,2,9,1,2999.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,143554.64548292
400,3,3,2,999.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,47851.229482920004
401,1,23,1,299.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
401,2,10,2,1549.0,0.2,DB,2024-05-02 09:21:45.429200,47.851708,74122.295692
402,1,6,2,469.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
402,2,5,1,1320.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,63211.62775092
402,3,26,1,599.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
403,1,12,2,549.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
403,2,7,2,3999.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,191406.35348292
403,3,22,2,269.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
403,4,24,1,549.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
404,1,9,1,2999.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,143554.64548292
404,2,25,2,499.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,23925.37548292
404,3,16,2,599.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
405,1,3,2,999.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,47851.229482920004
405,2,10,2,1549.0,0.1,DB,2024-05-02 09:21:45.429200,47.851708,74122.295692
405,3,14,2,269.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
406,1,4,1,2899.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,138769.47468292
407,1,20,1,599.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
407,2,5,1,1320.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,63211.62775092
408,1,18,1,449.0,0.2,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
408,2,3,1,999.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,47851.229482920004
408,3,2,2,749.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,35888.30248292
408,4,17,2,429.0,0.2,DB,2024-05-02 09:21:45.429200,47.851708,20528.382732000002
409,1,15,1,529.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,25360.92672292
409,2,16,2,599.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
409,3,21,1,269.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
410,1,25,1,499.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,23925.37548292
410,2,9,2,2999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,143554.64548292
410,3,24,2,549.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
411,1,2,1,749.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,35888.30248292
411,2,26,2,599.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
412,1,7,1,3999.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,191406.35348292
412,2,24,1,549.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
412,3,17,1,429.0,0.1,DB,2024-05-02 09:21:45.429200,47.851708,20528.382732000002
413,1,8,2,1799.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,86132.59588292001
413,2,25,1,499.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,23925.37548292
413,3,9,1,2999.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,143554.64548292
414,1,4,2,2899.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,138769.47468292
415,1,3,1,999.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,47851.229482920004
415,2,23,2,299.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
415,3,5,1,1320.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,63211.62775092
415,4,6,2,469.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
416,1,22,1,269.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
416,2,14,1,269.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
416,3,24,1,549.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
417,1,26,2,599.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
417,2,6,2,469.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
418,1,12,1,549.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
418,2,20,1,599.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
419,1,9,1,2999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,143554.64548292
420,1,17,2,429.0,0.2,DB,2024-05-02 09:21:45.429200,47.851708,20528.382732000002
420,2,15,2,529.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,25360.92672292
420,3,3,2,999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,47851.229482920004
421,1,6,2,469.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
421,2,3,2,999.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,47851.229482920004
421,3,20,2,599.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
421,4,4,1,2899.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,138769.47468292
421,5,23,2,299.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
422,1,20,2,599.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
423,1,8,2,1799.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,86132.59588292001
423,2,17,1,429.0,0.2,DB,2024-05-02 09:21:45.429200,47.851708,20528.382732000002
423,3,23,2,299.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
423,4,2,1,749.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,35888.30248292
424,1,22,1,269.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
424,2,6,1,469.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
425,1,6,1,469.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
425,2,21,2,269.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
425,3,19,1,449.0,0.05,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
426,1,10,1,1549.0,0.1,DB,2024-05-02 09:21:45.429200,47.851708,74122.295692
426,2,23,2,299.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
427,1,12,2,549.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
427,2,15,2,529.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,25360.92672292
427,3,26,2,599.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
428,1,5,2,1320.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,63211.62775092
428,2,14,1,269.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
429,1,11,1,1680.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,80438.24263092001
429,2,4,2,2899.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,138769.47468292
429,3,5,2,1320.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,63211.62775092
429,4,6,1,469.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
429,5,2,1,749.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,35888.30248292
430,1,22,2,269.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
430,2,11,1,1680.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,80438.24263092001
430,3,4,2,2899.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,138769.47468292
430,4,13,2,269.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
430,5,8,1,1799.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,86132.59588292001
431,1,14,2,269.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
431,2,6,1,469.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
431,3,18,1,449.0,0.2,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
431,4,13,2,269.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
431,5,19,1,449.0,0.07,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
432,1,10,2,1549.0,0.2,DB,2024-05-02 09:21:45.429200,47.851708,74122.295692
432,2,7,2,3999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,191406.35348292
433,1,6,1,469.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
433,2,10,1,1549.0,0.2,DB,2024-05-02 09:21:45.429200,47.851708,74122.295692
433,3,24,1,549.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
433,4,4,1,2899.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,138769.47468292
434,1,21,1,269.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
434,2,20,1,599.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
434,3,9,1,2999.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,143554.64548292
434,4,11,2,1680.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,80438.24263092001
434,5,18,2,449.0,0.05,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
435,1,22,1,269.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
435,2,9,1,2999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,143554.64548292
435,3,18,1,449.0,0.05,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
436,1,3,1,999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,47851.229482920004
436,2,23,1,299.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
437,1,3,1,999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,47851.229482920004
437,2,10,1,1549.0,0.05,DB,2024-05-02 09:21:45.429200,47.851708,74122.295692
437,3,8,2,1799.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,86132.59588292001
438,1,4,1,2899.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,138769.47468292
438,2,22,1,269.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
438,3,8,2,1799.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,86132.59588292001
438,4,13,2,269.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
439,1,6,2,469.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
439,2,7,2,3999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,191406.35348292
440,1,19,2,449.0,0.07,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
440,2,4,2,2899.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,138769.47468292
441,1,12,1,549.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
441,2,15,1,529.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,25360.92672292
442,1,16,2,599.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
442,2,26,2,599.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
442,3,6,2,469.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
443,1,5,1,1320.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,63211.62775092
443,2,26,1,599.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
444,1,22,1,269.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
444,2,15,2,529.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,25360.92672292
444,3,20,2,599.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
444,4,16,1,599.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
444,5,10,2,1549.0,0.2,DB,2024-05-02 09:21:45.429200,47.851708,74122.295692
445,1,7,1,3999.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,191406.35348292
445,2,16,1,599.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
445,3,23,1,299.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
446,1,22,1,269.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
446,2,16,2,599.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
447,1,4,2,2899.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,138769.47468292
447,2,3,1,999.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,47851.229482920004
447,3,8,1,1799.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,86132.59588292001
448,1,13,2,269.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
448,2,6,2,469.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
449,1,17,2,429.0,0.05,DB,2024-05-02 09:21:45.429200,47.851708,20528.382732000002
449,2,2,1,749.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,35888.30248292
449,3,7,2,3999.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,191406.35348292
449,4,26,2,599.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
450,1,24,1,549.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
450,2,12,1,549.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
450,3,5,1,1320.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,63211.62775092
451,1,14,2,269.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
452,1,11,1,1680.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,80438.24263092001
452,2,16,1,599.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
452,3,7,2,3999.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,191406.35348292
452,4,8,1,1799.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,86132.59588292001
453,1,23,1,299.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
453,2,20,2,599.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
453,3,4,1,2899.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,138769.47468292
454,1,25,2,499.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,23925.37548292
454,2,13,2,269.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
454,3,24,2,549.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
455,1,9,1,2999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,143554.64548292
456,1,17,2,429.0,0.07,DB,2024-05-02 09:21:45.429200,47.851708,20528.382732000002
456,2,23,1,299.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
457,1,24,2,549.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
457,2,2,1,749.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,35888.30248292
457,3,7,2,3999.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,191406.35348292
457,4,17,1,429.0,0.2,DB,2024-05-02 09:21:45.429200,47.851708,20528.382732000002
458,1,2,1,749.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,35888.30248292
458,2,21,2,269.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
458,3,11,1,1680.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,80438.24263092001
458,4,24,1,549.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
458,5,3,2,999.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,47851.229482920004
459,1,11,1,1680.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,80438.24263092001
460,1,19,1,449.0,0.05,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
460,2,18,2,449.0,0.07,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
460,3,4,1,2899.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,138769.47468292
460,4,22,2,269.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
461,1,16,1,599.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
461,2,4,1,2899.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,138769.47468292
461,3,8,2,1799.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,86132.59588292001
461,4,24,1,549.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
461,5,18,2,449.0,0.1,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
462,1,12,2,549.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
463,1,13,2,269.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
464,1,7,1,3999.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,191406.35348292
465,1,6,2,469.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
465,2,25,2,499.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,23925.37548292
466,1,19,2,449.0,0.2,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
466,2,6,1,469.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
466,3,7,2,3999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,191406.35348292
466,4,15,1,529.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,25360.92672292
466,5,5,1,1320.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,63211.62775092
467,1,19,1,449.0,0.07,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
467,2,10,1,1549.0,0.07,DB,2024-05-02 09:21:45.429200,47.851708,74122.295692
467,3,22,2,269.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
467,4,17,2,429.0,0.07,DB,2024-05-02 09:21:45.429200,47.851708,20528.382732000002
467,5,11,1,1680.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,80438.24263092001
468,1,19,1,449.0,0.1,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
468,2,9,2,2999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,143554.64548292
468,3,10,2,1549.0,0.05,DB,2024-05-02 09:21:45.429200,47.851708,74122.295692
468,4,25,1,499.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,23925.37548292
469,1,8,2,1799.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,86132.59588292001
469,2,4,1,2899.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,138769.47468292
469,3,15,2,529.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,25360.92672292
470,1,18,1,449.0,0.05,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
470,2,13,1,269.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
470,3,8,2,1799.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,86132.59588292001
471,1,14,1,269.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
471,2,13,2,269.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
472,1,15,1,529.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,25360.92672292
472,2,21,2,269.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
473,1,26,1,599.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
474,1,19,2,449.0,0.05,DB,2024-05-02 09:21:45.429200,47.851708,21485.416892
474,2,11,1,1680.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,80438.24263092001
475,1,17,2,429.0,0.07,DB,2024-05-02 09:21:45.429200,47.851708,20528.382732000002
475,2,26,2,599.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
475,3,25,1,499.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,23925.37548292
476,1,22,2,269.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
476,2,4,2,2899.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,138769.47468292
476,3,11,2,1680.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,80438.24263092001
476,4,20,2,599.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
477,1,6,1,469.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
477,2,10,1,1549.0,0.05,DB,2024-05-02 09:21:45.429200,47.851708,74122.295692
478,1,21,2,269.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
479,1,26,1,599.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
479,2,12,1,549.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
479,3,21,1,269.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
479,4,7,1,3999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,191406.35348292
479,5,10,1,1549.0,0.2,DB,2024-05-02 09:21:45.429200,47.851708,74122.295692
480,1,4,1,2899.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,138769.47468292
480,2,15,1,529.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,25360.92672292
480,3,23,2,299.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
481,1,13,2,269.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
481,2,16,2,599.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
481,3,9,2,2999.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,143554.64548292
482,1,13,1,269.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
482,2,14,1,269.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
483,1,17,1,429.0,0.07,DB,2024-05-02 09:21:45.429200,47.851708,20528.382732000002
484,1,8,2,1799.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,86132.59588292001
484,2,24,1,549.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
484,3,9,2,2999.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,143554.64548292
484,4,6,1,469.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
485,1,13,1,269.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
485,2,26,2,599.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,28710.54628292
486,1,9,1,2999.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,143554.64548292
486,2,23,2,299.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
487,1,6,1,469.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,22489.82424292
488,1,13,2,269.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
488,2,23,2,299.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
488,3,22,1,269.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
489,1,8,2,1799.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,86132.59588292001
490,1,12,1,549.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,26317.96088292
490,2,23,1,299.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,14355.03388292
490,3,14,1,269.99,0.1,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
490,4,13,2,269.99,0.07,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
491,1,9,2,2999.99,0.2,DB,2024-05-02 09:21:45.429200,47.851708,143554.64548292
491,2,21,2,269.99,0.05,DB,2024-05-02 09:21:45.429200,47.851708,12919.48264292
