order_id,customer_id,order_date,required_date,shipped_date,store_id,staff_id,late_delivery,latency_days,weekend,item_id,product_id,quantity,discount,rates.EGP,list_price_egp,product_name,brand_id,category_id,model_year,order_status
278,1301,2016-06-20,2016-06-23,2016-06-21,1,3,False,0 days,False,1,16,1,0.2,47.851708,28710.54628292,Electra Townie Original 7D EQ - 2016,1,3,2016,Completed
278,1301,2016-06-20,2016-06-23,2016-06-21,1,3,False,0 days,False,2,19,2,0.07,47.851708,21485.416892,Pure Cycles William 3-Speed - 2016,4,3,2016,Completed
278,1301,2016-06-20,2016-06-23,2016-06-21,1,3,False,0 days,False,3,13,1,0.07,47.851708,12919.48264292,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Completed
278,1301,2016-06-20,2016-06-23,2016-06-21,1,3,False,0 days,False,4,11,2,0.07,47.851708,80438.24263092001,Surly Straggler 650b - 2016,8,4,2016,Completed
279,378,2016-06-21,2016-06-22,2016-06-22,2,6,False,0 days,False,1,25,1,0.07,47.851708,23925.37548292,Electra Townie Original 7D - 2015/2016,1,2,2016,Completed
280,638,2016-06-21,2016-06-22,2016-06-23,2,7,True,1 days,False,1,25,1,0.07,47.851708,23925.37548292,Electra Townie Original 7D - 2015/2016,1,2,2016,Completed
280,638,2016-06-21,2016-06-22,2016-06-23,2,7,True,1 days,False,2,26,2,0.07,47.851708,28710.54628292,Electra Townie Original 7D EQ - 2016,1,2,2016,Completed
280,638,2016-06-21,2016-06-22,2016-06-23,2,7,True,1 days,False,3,13,1,0.07,47.851708,12919.48264292,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Completed
281,800,2016-06-21,2016-06-22,2016-06-23,2,7,True,1 days,False,1,22,1,0.07,47.851708,12919.48264292,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Completed
281,800,2016-06-21,2016-06-22,2016-06-23,2,7,True,1 days,False,2,14,2,0.1,47.851708,12919.48264292,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,Completed
281,800,2016-06-21,2016-06-22,2016-06-23,2,7,True,1 days,False,3,7,2,0.07,47.851708,191406.35348292,Trek Slash 8 27.5 - 2016,9,6,2016,Completed
282,159,2016-06-22,2016-06-25,2016-06-25,3,9,False,0 days,False,1,20,1,0.07,47.851708,28710.54628292,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,Completed
282,159,2016-06-22,2016-06-25,2016-06-25,3,9,False,0 days,False,2,7,2,0.07,47.851708,191406.35348292,Trek Slash 8 27.5 - 2016,9,6,2016,Completed
282,159,2016-06-22,2016-06-25,2016-06-25,3,9,False,0 days,False,3,3,2,0.05,47.851708,47851.22948292,Surly Wednesday Frameset - 2016,8,6,2016,Completed
282,159,2016-06-22,2016-06-25,2016-06-25,3,9,False,0 days,False,4,16,2,0.07,47.851708,28710.54628292,Electra Townie Original 7D EQ - 2016,1,3,2016,Completed
283,181,2016-06-23,2016-06-26,2016-06-26,1,2,False,0 days,True,1,9,1,0.05,47.851708,143554.64548292,Trek Conduit+ - 2016,9,5,2016,Completed
283,181,2016-06-23,2016-06-26,2016-06-26,1,2,False,0 days,True,2,16,2,0.2,47.851708,28710.54628292,Electra Townie Original 7D EQ - 2016,1,3,2016,Completed
284,1356,2016-06-23,2016-06-25,2016-06-25,2,7,False,0 days,False,1,24,2,0.2,47.851708,26317.96088292,Electra Townie Original 21D - 2016,1,2,2016,Completed
284,1356,2016-06-23,2016-06-25,2016-06-25,2,7,False,0 days,False,2,20,1,0.2,47.851708,28710.54628292,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,Completed
285,319,2016-06-25,2016-06-26,2016-06-27,1,2,True,1 days,True,1,16,2,0.05,47.851708,28710.54628292,Electra Townie Original 7D EQ - 2016,1,3,2016,Completed
285,319,2016-06-25,2016-06-26,2016-06-27,1,2,True,1 days,True,2,12,1,0.05,47.851708,26317.96088292,Electra Townie Original 21D - 2016,1,3,2016,Completed
285,319,2016-06-25,2016-06-26,2016-06-27,1,2,True,1 days,True,3,2,1,0.1,47.851708,35888.30248292,Ritchey Timberwolf Frameset - 2016,5,6,2016,Completed
286,59,2016-06-25,2016-06-26,2016-06-26,2,6,False,0 days,True,1,26,2,0.2,47.851708,28710.54628292,Electra Townie Original 7D EQ - 2016,1,2,2016,Completed
286,59,2016-06-25,2016-06-26,2016-06-26,2,6,False,0 days,True,2,21,2,0.07,47.851708,12919.48264292,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,Completed
286,59,2016-06-25,2016-06-26,2016-06-26,2,6,False,0 days,True,3,16,2,0.1,47.851708,28710.54628292,Electra Townie Original 7D EQ - 2016,1,3,2016,Completed
286,59,2016-06-25,2016-06-26,2016-06-26,2,6,False,0 days,True,4,7,1,0.1,47.851708,191406.35348292,Trek Slash 8 27.5 - 2016,9,6,2016,Completed
287,133,2016-06-25,2016-06-26,2016-06-27,2,6,True,1 days,True,1,5,1,0.2,47.851708,63211.62775092,Heller Shagamaw Frame - 2016,3,6,2016,Completed
287,133,2016-06-25,2016-06-26,2016-06-27,2,6,True,1 days,True,2,10,1,0.05,47.851708,74122.295692,Surly Straggler - 2016,8,4,2016,Completed
287,133,2016-06-25,2016-06-26,2016-06-27,2,6,True,1 days,True,3,2,1,0.05,47.851708,35888.30248292,Ritchey Timberwolf Frameset - 2016,5,6,2016,Completed
287,133,2016-06-25,2016-06-26,2016-06-27,2,6,True,1 days,True,4,20,1,0.05,47.851708,28710.54628292,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,Completed
288,780,2016-06-25,2016-06-28,2016-06-28,2,6,False,0 days,False,1,4,1,0.2,47.851708,138769.47468292,Trek Fuel EX 8 29 - 2016,9,6,2016,Completed
288,780,2016-06-25,2016-06-28,2016-06-28,2,6,False,0 days,False,2,10,1,0.1,47.851708,74122.295692,Surly Straggler - 2016,8,4,2016,Completed
288,780,2016-06-25,2016-06-28,2016-06-28,2,6,False,0 days,False,3,7,2,0.05,47.851708,191406.35348292,Trek Slash 8 27.5 - 2016,9,6,2016,Completed
289,849,2016-06-27,2016-06-28,2016-06-30,2,6,True,2 days,False,1,13,1,0.07,47.851708,12919.48264292,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Completed
289,849,2016-06-27,2016-06-28,2016-06-30,2,6,True,2 days,False,2,24,1,0.2,47.851708,26317.96088292,Electra Townie Original 21D - 2016,1,2,2016,Completed
289,849,2016-06-27,2016-06-28,2016-06-30,2,6,True,2 days,False,3,17,1,0.2,47.851708,20528.382732,Pure Cycles Vine 8-Speed - 2016,4,3,2016,Completed
290,202,2016-06-28,2016-06-29,2016-06-30,2,6,True,1 days,False,1,2,2,0.07,47.851708,35888.30248292,Ritchey Timberwolf Frameset - 2016,5,6,2016,Completed
290,202,2016-06-28,2016-06-29,2016-06-30,2,6,True,1 days,False,2,5,2,0.07,47.851708,63211.62775092,Heller Shagamaw Frame - 2016,3,6,2016,Completed
290,202,2016-06-28,2016-06-29,2016-06-30,2,6,True,1 days,False,3,21,1,0.1,47.851708,12919.48264292,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,Completed
291,158,2016-06-29,2016-06-30,2016-07-01,2,6,True,1 days,False,1,6,2,0.05,47.851708,22489.82424292,Surly Ice Cream Truck Frameset - 2016,8,6,2016,Completed
291,158,2016-06-29,2016-06-30,2016-07-01,2,6,True,1 days,False,2,21,2,0.07,47.851708,12919.48264292,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,Completed
292,360,2016-06-29,2016-06-30,2016-07-02,3,9,True,2 days,False,1,18,2,0.1,47.851708,21485.416892,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,Completed
292,360,2016-06-29,2016-06-30,2016-07-02,3,9,True,2 days,False,2,4,1,0.07,47.851708,138769.47468292,Trek Fuel EX 8 29 - 2016,9,6,2016,Completed
292,360,2016-06-29,2016-06-30,2016-07-02,3,9,True,2 days,False,3,10,2,0.05,47.851708,74122.295692,Surly Straggler - 2016,8,4,2016,Completed
293,573,2016-06-30,2016-07-03,2016-07-02,2,7,False,0 days,False,1,19,2,0.05,47.851708,21485.416892,Pure Cycles William 3-Speed - 2016,4,3,2016,Completed
293,573,2016-06-30,2016-07-03,2016-07-02,2,7,False,0 days,False,2,6,1,0.2,47.851708,22489.82424292,Surly Ice Cream Truck Frameset - 2016,8,6,2016,Completed
294,732,2016-07-01,2016-07-02,2016-07-02,2,7,False,0 days,False,1,18,1,0.2,47.851708,21485.416892,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,Completed
294,732,2016-07-01,2016-07-02,2016-07-02,2,7,False,0 days,False,2,14,1,0.2,47.851708,12919.48264292,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,Completed
294,732,2016-07-01,2016-07-02,2016-07-02,2,7,False,0 days,False,3,7,2,0.05,47.851708,191406.35348292,Trek Slash 8 27.5 - 2016,9,6,2016,Completed
294,732,2016-07-01,2016-07-02,2016-07-02,2,7,False,0 days,False,4,25,2,0.2,47.851708,23925.37548292,Electra Townie Original 7D - 2015/2016,1,2,2016,Completed
295,1130,2016-07-01,2016-07-04,2016-07-04,2,7,False,0 days,True,1,22,2,0.07,47.851708,12919.48264292,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Completed
296,1245,2016-07-04,2016-07-07,2016-07-06,2,6,False,0 days,False,1,25,2,0.07,47.851708,23925.37548292,Electra Townie Original 7D - 2015/2016,1,2,2016,Completed
296,1245,2016-07-04,2016-07-07,2016-07-06,2,6,False,0 days,False,2,12,2,0.1,47.851708,26317.96088292,Electra Townie Original 21D - 2016,1,3,2016,Completed
296,1245,2016-07-04,2016-07-07,2016-07-06,2,6,False,0 days,False,3,11,2,0.1,47.851708,80438.24263092001,Surly Straggler 650b - 2016,8,4,2016,Completed
296,1245,2016-07-04,2016-07-07,2016-07-06,2,6,False,0 days,False,4,9,1,0.2,47.851708,143554.64548292,Trek Conduit+ - 2016,9,5,2016,Completed
297,1425,2016-07-04,2016-07-05,2016-07-06,2,7,True,1 days,False,1,4,2,0.2,47.851708,138769.47468292,Trek Fuel EX 8 29 - 2016,9,6,2016,Completed
298,885,2016-07-04,2016-07-07,2016-07-07,3,9,False,0 days,False,1,23,1,0.2,47.851708,14355.03388292,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,Completed
298,885,2016-07-04,2016-07-07,2016-07-07,3,9,False,0 days,False,2,6,2,0.05,47.851708,22489.82424292,Surly Ice Cream Truck Frameset - 2016,8,6,2016,Completed
298,885,2016-07-04,2016-07-07,2016-07-07,3,9,False,0 days,False,3,22,1,0.2,47.851708,12919.48264292,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Completed
298,885,2016-07-04,2016-07-07,2016-07-07,3,9,False,0 days,False,4,9,1,0.07,47.851708,143554.64548292,Trek Conduit+ - 2016,9,5,2016,Completed
298,885,2016-07-04,2016-07-07,2016-07-07,3,9,False,0 days,False,5,14,2,0.1,47.851708,12919.48264292,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,Completed
299,281,2016-07-05,2016-07-06,2016-07-07,2,6,True,1 days,False,1,11,2,0.05,47.851708,80438.24263092001,Surly Straggler 650b - 2016,8,4,2016,Completed
299,281,2016-07-05,2016-07-06,2016-07-07,2,6,True,1 days,False,2,10,2,0.2,47.851708,74122.295692,Surly Straggler - 2016,8,4,2016,Completed
300,1205,2016-07-05,2016-07-08,2016-07-08,2,6,False,0 days,False,1,16,2,0.1,47.851708,28710.54628292,Electra Townie Original 7D EQ - 2016,1,3,2016,Completed
300,1205,2016-07-05,2016-07-08,2016-07-08,2,6,False,0 days,False,2,9,2,0.1,47.851708,143554.64548292,Trek Conduit+ - 2016,9,5,2016,Completed
300,1205,2016-07-05,2016-07-08,2016-07-08,2,6,False,0 days,False,3,10,1,0.1,47.851708,74122.295692,Surly Straggler - 2016,8,4,2016,Completed
300,1205,2016-07-05,2016-07-08,2016-07-08,2,6,False,0 days,False,4,11,2,0.2,47.851708,80438.24263092001,Surly Straggler 650b - 2016,8,4,2016,Completed
301,17,2016-07-06,2016-07-09,2016-07-08,2,6,False,0 days,False,1,6,1,0.05,47.851708,22489.82424292,Surly Ice Cream Truck Frameset - 2016,8,6,2016,Completed
301,17,2016-07-06,2016-07-09,2016-07-08,2,6,False,0 days,False,2,22,1,0.1,47.851708,12919.48264292,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Completed
302,1375,2016-07-06,2016-07-07,2016-07-09,2,6,True,2 days,False,1,24,2,0.2,47.851708,26317.96088292,Electra Townie Original 21D - 2016,1,2,2016,Completed
302,1375,2016-07-06,2016-07-07,2016-07-09,2,6,True,2 days,False,2,18,2,0.07,47.851708,21485.416892,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,Completed
302,1375,2016-07-06,2016-07-07,2016-07-09,2,6,True,2 days,False,3,2,2,0.2,47.851708,35888.30248292,Ritchey Timberwolf Frameset - 2016,5,6,2016,Completed
303,36,2016-07-07,2016-07-08,2016-07-09,2,7,True,1 days,False,1,8,2,0.05,47.851708,86132.59588292001,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,Completed
303,36,2016-07-07,2016-07-08,2016-07-09,2,7,True,1 days,False,2,24,2,0.05,47.851708,26317.96088292,Electra Townie Original 21D - 2016,1,2,2016,Completed
304,230,2016-07-07,2016-07-08,2016-07-08,2,6,False,0 days,False,1,10,1,0.05,47.851708,74122.295692,Surly Straggler - 2016,8,4,2016,Completed
304,230,2016-07-07,2016-07-08,2016-07-08,2,6,False,0 days,False,2,7,2,0.1,47.851708,191406.35348292,Trek Slash 8 27.5 - 2016,9,6,2016,Completed
304,230,2016-07-07,2016-07-08,2016-07-08,2,6,False,0 days,False,3,20,1,0.1,47.851708,28710.54628292,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,Completed
305,705,2016-07-07,2016-07-08,2016-07-08,2,7,False,0 days,False,1,10,1,0.07,47.851708,74122.295692,Surly Straggler - 2016,8,4,2016,Completed
305,705,2016-07-07,2016-07-08,2016-07-08,2,7,False,0 days,False,2,6,1,0.1,47.851708,22489.82424292,Surly Ice Cream Truck Frameset - 2016,8,6,2016,Completed
305,705,2016-07-07,2016-07-08,2016-07-08,2,7,False,0 days,False,3,3,2,0.2,47.851708,47851.22948292,Surly Wednesday Frameset - 2016,8,6,2016,Completed
306,424,2016-07-09,2016-07-10,2016-07-12,2,7,True,2 days,False,1,10,1,0.2,47.851708,74122.295692,Surly Straggler - 2016,8,4,2016,Completed
306,424,2016-07-09,2016-07-10,2016-07-12,2,7,True,2 days,False,2,22,1,0.07,47.851708,12919.48264292,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Completed
307,695,2016-07-09,2016-07-11,2016-07-11,2,6,False,0 days,True,1,15,2,0.05,47.851708,25360.92672292,Electra Moto 1 - 2016,1,3,2016,Completed
308,156,2016-07-11,2016-07-12,2016-07-14,2,6,True,2 days,False,1,7,1,0.1,47.851708,191406.35348292,Trek Slash 8 27.5 - 2016,9,6,2016,Completed
308,156,2016-07-11,2016-07-12,2016-07-14,2,6,True,2 days,False,2,18,2,0.2,47.851708,21485.416892,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,Completed
308,156,2016-07-11,2016-07-12,2016-07-14,2,6,True,2 days,False,3,14,1,0.2,47.851708,12919.48264292,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,Completed
309,211,2016-07-11,2016-07-13,2016-07-13,2,6,False,0 days,False,1,3,1,0.05,47.851708,47851.22948292,Surly Wednesday Frameset - 2016,8,6,2016,Completed
309,211,2016-07-11,2016-07-13,2016-07-13,2,6,False,0 days,False,2,12,1,0.05,47.851708,26317.96088292,Electra Townie Original 21D - 2016,1,3,2016,Completed
310,627,2016-07-12,2016-07-13,2016-07-13,1,2,False,0 days,False,1,7,2,0.07,47.851708,191406.35348292,Trek Slash 8 27.5 - 2016,9,6,2016,Completed
310,627,2016-07-12,2016-07-13,2016-07-13,1,2,False,0 days,False,2,14,2,0.1,47.851708,12919.48264292,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,Completed
310,627,2016-07-12,2016-07-13,2016-07-13,1,2,False,0 days,False,3,5,2,0.2,47.851708,63211.62775092,Heller Shagamaw Frame - 2016,3,6,2016,Completed
310,627,2016-07-12,2016-07-13,2016-07-13,1,2,False,0 days,False,4,8,1,0.2,47.851708,86132.59588292001,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,Completed
311,1400,2016-07-12,2016-07-14,2016-07-13,2,6,False,0 days,False,1,17,2,0.05,47.851708,20528.382732,Pure Cycles Vine 8-Speed - 2016,4,3,2016,Completed
311,1400,2016-07-12,2016-07-14,2016-07-13,2,6,False,0 days,False,2,5,2,0.2,47.851708,63211.62775092,Heller Shagamaw Frame - 2016,3,6,2016,Completed
312,299,2016-07-13,2016-07-15,2016-07-16,2,6,True,1 days,False,1,24,2,0.05,47.851708,26317.96088292,Electra Townie Original 21D - 2016,1,2,2016,Completed
312,299,2016-07-13,2016-07-15,2016-07-16,2,6,True,1 days,False,2,14,2,0.07,47.851708,12919.48264292,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,Completed
312,299,2016-07-13,2016-07-15,2016-07-16,2,6,True,1 days,False,3,16,2,0.05,47.851708,28710.54628292,Electra Townie Original 7D EQ - 2016,1,3,2016,Completed
313,565,2016-07-14,2016-07-15,2016-07-15,3,9,False,0 days,False,1,4,1,0.07,47.851708,138769.47468292,Trek Fuel EX 8 29 - 2016,9,6,2016,Completed
313,565,2016-07-14,2016-07-15,2016-07-15,3,9,False,0 days,False,2,10,2,0.07,47.851708,74122.295692,Surly Straggler - 2016,8,4,2016,Completed
314,1019,2016-07-15,2016-07-17,2016-07-17,2,7,False,0 days,True,1,5,1,0.07,47.851708,63211.62775092,Heller Shagamaw Frame - 2016,3,6,2016,Completed
314,1019,2016-07-15,2016-07-17,2016-07-17,2,7,False,0 days,True,2,9,1,0.05,47.851708,143554.64548292,Trek Conduit+ - 2016,9,5,2016,Completed
314,1019,2016-07-15,2016-07-17,2016-07-17,2,7,False,0 days,True,3,22,2,0.2,47.851708,12919.48264292,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Completed
314,1019,2016-07-15,2016-07-17,2016-07-17,2,7,False,0 days,True,4,7,2,0.07,47.851708,191406.35348292,Trek Slash 8 27.5 - 2016,9,6,2016,Completed
315,1263,2016-07-16,2016-07-19,2016-07-17,2,6,False,0 days,True,1,11,1,0.2,47.851708,80438.24263092001,Surly Straggler 650b - 2016,8,4,2016,Completed
315,1263,2016-07-16,2016-07-19,2016-07-17,2,6,False,0 days,True,2,9,1,0.1,47.851708,143554.64548292,Trek Conduit+ - 2016,9,5,2016,Completed
316,670,2016-07-17,2016-07-20,2016-07-19,2,7,False,0 days,False,1,2,2,0.2,47.851708,35888.30248292,Ritchey Timberwolf Frameset - 2016,5,6,2016,Completed
316,670,2016-07-17,2016-07-20,2016-07-19,2,7,False,0 days,False,2,16,2,0.1,47.851708,28710.54628292,Electra Townie Original 7D EQ - 2016,1,3,2016,Completed
316,670,2016-07-17,2016-07-20,2016-07-19,2,7,False,0 days,False,3,20,1,0.1,47.851708,28710.54628292,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,Completed
316,670,2016-07-17,2016-07-20,2016-07-19,2,7,False,0 days,False,4,19,1,0.2,47.851708,21485.416892,Pure Cycles William 3-Speed - 2016,4,3,2016,Completed
316,670,2016-07-17,2016-07-20,2016-07-19,2,7,False,0 days,False,5,17,1,0.05,47.851708,20528.382732,Pure Cycles Vine 8-Speed - 2016,4,3,2016,Completed
317,795,2016-07-17,2016-07-20,2016-07-19,2,7,False,0 days,False,1,10,1,0.2,47.851708,74122.295692,Surly Straggler - 2016,8,4,2016,Completed
317,795,2016-07-17,2016-07-20,2016-07-19,2,7,False,0 days,False,2,22,1,0.05,47.851708,12919.48264292,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Completed
317,795,2016-07-17,2016-07-20,2016-07-19,2,7,False,0 days,False,3,15,1,0.05,47.851708,25360.92672292,Electra Moto 1 - 2016,1,3,2016,Completed
317,795,2016-07-17,2016-07-20,2016-07-19,2,7,False,0 days,False,4,13,2,0.2,47.851708,12919.48264292,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Completed
318,1141,2016-07-17,2016-07-19,2016-07-20,2,7,True,1 days,False,1,13,2,0.1,47.851708,12919.48264292,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Completed
318,1141,2016-07-17,2016-07-19,2016-07-20,2,7,True,1 days,False,2,25,2,0.2,47.851708,23925.37548292,Electra Townie Original 7D - 2015/2016,1,2,2016,Completed
318,1141,2016-07-17,2016-07-19,2016-07-20,2,7,True,1 days,False,3,9,1,0.05,47.851708,143554.64548292,Trek Conduit+ - 2016,9,5,2016,Completed
319,941,2016-07-18,2016-07-21,2016-07-21,2,6,False,0 days,False,1,11,1,0.07,47.851708,80438.24263092001,Surly Straggler 650b - 2016,8,4,2016,Completed
319,941,2016-07-18,2016-07-21,2016-07-21,2,6,False,0 days,False,2,21,1,0.2,47.851708,12919.48264292,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,Completed
319,941,2016-07-18,2016-07-21,2016-07-21,2,6,False,0 days,False,3,15,2,0.1,47.851708,25360.92672292,Electra Moto 1 - 2016,1,3,2016,Completed
319,941,2016-07-18,2016-07-21,2016-07-21,2,6,False,0 days,False,4,23,1,0.05,47.851708,14355.03388292,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,Completed
320,1428,2016-07-19,2016-07-20,2016-07-21,1,2,True,1 days,False,1,2,1,0.1,47.851708,35888.30248292,Ritchey Timberwolf Frameset - 2016,5,6,2016,Completed
321,568,2016-07-19,2016-07-22,2016-07-21,2,6,False,0 days,False,1,4,2,0.2,47.851708,138769.47468292,Trek Fuel EX 8 29 - 2016,9,6,2016,Completed
321,568,2016-07-19,2016-07-22,2016-07-21,2,6,False,0 days,False,2,12,2,0.2,47.851708,26317.96088292,Electra Townie Original 21D - 2016,1,3,2016,Completed
321,568,2016-07-19,2016-07-22,2016-07-21,2,6,False,0 days,False,3,26,1,0.2,47.851708,28710.54628292,Electra Townie Original 7D EQ - 2016,1,2,2016,Completed
321,568,2016-07-19,2016-07-22,2016-07-21,2,6,False,0 days,False,4,23,2,0.2,47.851708,14355.03388292,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,Completed
322,924,2016-07-19,2016-07-22,2016-07-20,2,6,False,0 days,False,1,13,2,0.2,47.851708,12919.48264292,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Completed
322,924,2016-07-19,2016-07-22,2016-07-20,2,6,False,0 days,False,2,21,1,0.07,47.851708,12919.48264292,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,Completed
323,1243,2016-07-19,2016-07-22,2016-07-21,2,6,False,0 days,False,1,13,2,0.07,47.851708,12919.48264292,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Completed
323,1243,2016-07-19,2016-07-22,2016-07-21,2,6,False,0 days,False,2,26,2,0.1,47.851708,28710.54628292,Electra Townie Original 7D EQ - 2016,1,2,2016,Completed
324,480,2016-07-20,2016-07-22,2016-07-23,2,6,True,1 days,False,1,2,2,0.1,47.851708,35888.30248292,Ritchey Timberwolf Frameset - 2016,5,6,2016,Completed
324,480,2016-07-20,2016-07-22,2016-07-23,2,6,True,1 days,False,2,17,1,0.2,47.851708,20528.382732,Pure Cycles Vine 8-Speed - 2016,4,3,2016,Completed
324,480,2016-07-20,2016-07-22,2016-07-23,2,6,True,1 days,False,3,22,2,0.2,47.851708,12919.48264292,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,2016,Completed
324,480,2016-07-20,2016-07-22,2016-07-23,2,6,True,1 days,False,4,19,1,0.05,47.851708,21485.416892,Pure Cycles William 3-Speed - 2016,4,3,2016,Completed
324,480,2016-07-20,2016-07-22,2016-07-23,2,6,True,1 days,False,5,12,1,0.05,47.851708,26317.96088292,Electra Townie Original 21D - 2016,1,3,2016,Completed
325,848,2016-07-20,2016-07-21,2016-07-21,2,6,False,0 days,False,1,7,1,0.05,47.851708,191406.35348292,Trek Slash 8 27.5 - 2016,9,6,2016,Completed
325,848,2016-07-20,2016-07-21,2016-07-21,2,6,False,0 days,False,2,12,1,0.2,47.851708,26317.96088292,Electra Townie Original 21D - 2016,1,3,2016,Completed
325,848,2016-07-20,2016-07-21,2016-07-21,2,6,False,0 days,False,3,6,2,0.2,47.851708,22489.82424292,Surly Ice Cream Truck Frameset - 2016,8,6,2016,Completed
326,1337,2016-07-20,2016-07-21,2016-07-22,3,9,True,1 days,False,1,12,1,0.1,47.851708,26317.96088292,Electra Townie Original 21D - 2016,1,3,2016,Completed
326,1337,2016-07-20,2016-07-21,2016-07-22,3,9,True,1 days,False,2,23,1,0.07,47.851708,14355.03388292,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,Completed
327,83,2016-07-21,2016-07-24,2016-07-22,2,6,False,0 days,False,1,12,2,0.07,47.851708,26317.96088292,Electra Townie Original 21D - 2016,1,3,2016,Completed
327,83,2016-07-21,2016-07-24,2016-07-22,2,6,False,0 days,False,2,13,1,0.07,47.851708,12919.48264292,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,Completed
327,83,2016-07-21,2016-07-24,2016-07-22,2,6,False,0 days,False,3,4,1,0.05,47.851708,138769.47468292,Trek Fuel EX 8 29 - 2016,9,6,2016,Completed
328,528,2016-07-23,2016-07-26,2016-07-25,2,6,False,0 days,True,1,6,2,0.1,47.851708,22489.82424292,Surly Ice Cream Truck Frameset - 2016,8,6,2016,Completed
329,274,2016-07-24,2016-07-27,2016-07-26,2,6,False,0 days,False,1,14,2,0.07,47.851708,12919.48264292,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,Completed
329,274,2016-07-24,2016-07-27,2016-07-26,2,6,False,0 days,False,2,8,2,0.05,47.851708,86132.59588292001,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,Completed
329,274,2016-07-24,2016-07-27,2016-07-26,2,6,False,0 days,False,3,23,1,0.2,47.851708,14355.03388292,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,2016,Completed
329,274,2016-07-24,2016-07-27,2016-07-26,2,6,False,0 days,False,4,17,1,0.07,47.851708,20528.382732,Pure Cycles Vine 8-Speed - 2016,4,3,2016,Completed
329,274,2016-07-24,2016-07-27,2016-07-26,2,6,False,0 days,False,5,26,2,0.05,47.851708,28710.54628292,Electra Townie Original 7D EQ - 2016,1,2,2016,Completed
330,622,2016-07-24,2016-07-27,2016-07-27,2,6,False,0 days,False,1,21,2,0.05,47.851708,12919.48264292,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,Completed
331,642,2016-07-24,2016-07-26,2016-07-25,2,6,False,0 days,True,1,17,2,0.1,47.851708,20528.382732,Pure Cycles Vine 8-Speed - 2016,4,3,2016,Completed
332,659,2016-07-24,2016-07-26,2016-07-26,2,7,False,0 days,False,1,18,2,0.05,47.851708,21485.416892,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,Completed
333,779,2016-07-25,2016-07-27,2016-07-26,2,6,False,0 days,False,1,18,2,0.07,47.851708,21485.416892,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,Completed
333,779,2016-07-25,2016-07-27,2016-07-26,2,6,False,0 days,False,2,8,2,0.05,47.851708,86132.59588292001,Trek Remedy 29 Carbon Frameset - 2016,9,6,2016,Completed
